Area,YEAR.WEEK,SUMMER,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DAYS,UNEMPLOYMENT,UTILITY.GAS,CRIMES
CP,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,39889,1.705,143
CP,2006.01,0,0,0,0,0,0,0,0,0,0,0,0,7,39889,1.705,822
CP,2006.02,0,0,0,0,0,0,0,0,0,0,0,0,7,39889,1.705,799
CP,2006.03,0,0,0,0,0,0,0,0,0,0,0,0,7,39889,1.705,846
CP,2006.04,0,0,0,0,0,0,0,0,0,0,0,0,7,39889,1.705,782
CP,2006.05,0,0,0,0,0,0,0,0,0,0,0,0,7,39889,1.705,853
CP,2006.06,0,1,0,0,0,0,0,0,0,0,0,0,7,39051,1.705,707
CP,2006.07,0,1,0,0,0,0,0,0,0,0,0,0,7,39051,1.705,649
CP,2006.08,0,1,0,0,0,0,0,0,0,0,0,0,7,39051,1.705,807
CP,2006.09,0,1,0,0,0,0,0,0,0,0,0,0,7,39051,1.705,813
CP,2006.1,0,0,1,0,0,0,0,0,0,0,0,0,7,37543,1.671,840
CP,2006.11,0,0,1,0,0,0,0,0,0,0,0,0,7,37543,1.671,789
CP,2006.12,0,0,1,0,0,0,0,0,0,0,0,0,7,37543,1.671,747
CP,2006.13,0,0,1,0,0,0,0,0,0,0,0,0,7,37543,1.671,845
CP,2006.14,0,0,0,1,0,0,0,0,0,0,0,0,7,35645,1.663,786
CP,2006.15,0,0,0,1,0,0,0,0,0,0,0,0,7,35645,1.663,931
CP,2006.16,0,0,0,1,0,0,0,0,0,0,0,0,7,35645,1.663,860
CP,2006.17,0,0,0,1,0,0,0,0,0,0,0,0,7,35645,1.663,831
CP,2006.18,0,0,0,0,1,0,0,0,0,0,0,0,7,37946,1.663,854
CP,2006.19,0,0,0,0,1,0,0,0,0,0,0,0,7,37946,1.663,867
CP,2006.2,0,0,0,0,1,0,0,0,0,0,0,0,7,37946,1.663,803
CP,2006.21,0,0,0,0,1,0,0,0,0,0,0,0,7,37946,1.663,912
CP,2006.22,0,0,0,0,1,0,0,0,0,0,0,0,7,37946,1.663,838
CP,2006.23,0,0,0,0,0,1,0,0,0,0,0,0,7,40179,1.598,878
CP,2006.24,0,0,0,0,0,1,0,0,0,0,0,0,7,40179,1.598,888
CP,2006.25,1,0,0,0,0,1,0,0,0,0,0,0,7,40179,1.598,964
CP,2006.26,1,0,0,0,0,1,0,0,0,0,0,0,7,40179,1.598,1049
CP,2006.27,1,0,0,0,0,0,1,0,0,0,0,0,7,42513,1.603,952
CP,2006.28,1,0,0,0,0,0,1,0,0,0,0,0,7,42513,1.603,916
CP,2006.29,1,0,0,0,0,0,1,0,0,0,0,0,7,42513,1.603,968
CP,2006.3,1,0,0,0,0,0,1,0,0,0,0,0,7,42513,1.603,1072
CP,2006.31,1,0,0,0,0,0,1,0,0,0,0,0,7,42513,1.603,879
CP,2006.32,1,0,0,0,0,0,0,1,0,0,0,0,7,41035,1.603,1119
CP,2006.33,1,0,0,0,0,0,0,1,0,0,0,0,7,41035,1.603,1045
CP,2006.34,1,0,0,0,0,0,0,1,0,0,0,0,7,41035,1.603,988
CP,2006.35,1,0,0,0,0,0,0,1,0,0,0,0,7,41035,1.603,942
CP,2006.36,1,0,0,0,0,0,0,0,1,0,0,0,7,38005,1.543,863
CP,2006.37,1,0,0,0,0,0,0,0,1,0,0,0,7,38005,1.543,860
CP,2006.38,1,0,0,0,0,0,0,0,1,0,0,0,7,38005,1.543,799
CP,2006.39,0,0,0,0,0,0,0,0,1,0,0,0,7,38005,1.543,889
CP,2006.4,0,0,0,0,0,0,0,0,0,1,0,0,7,35581,1.515,808
CP,2006.41,0,0,0,0,0,0,0,0,0,1,0,0,7,35581,1.515,823
CP,2006.42,0,0,0,0,0,0,0,0,0,1,0,0,7,35581,1.515,841
CP,2006.43,0,0,0,0,0,0,0,0,0,1,0,0,7,35581,1.515,800
CP,2006.44,0,0,0,0,0,0,0,0,0,1,0,0,7,35581,1.515,841
CP,2006.45,0,0,0,0,0,0,0,0,0,0,1,0,7,36787,1.514,847
CP,2006.46,0,0,0,0,0,0,0,0,0,0,1,0,7,36787,1.514,838
CP,2006.47,0,0,0,0,0,0,0,0,0,0,1,0,7,36787,1.514,721
CP,2006.48,0,0,0,0,0,0,0,0,0,0,1,0,7,36787,1.514,831
CP,2006.49,0,0,0,0,0,0,0,0,0,0,0,1,7,34511,1.483,687
CP,2006.5,0,0,0,0,0,0,0,0,0,0,0,1,7,34511,1.483,814
CP,2006.51,0,0,0,0,0,0,0,0,0,0,0,1,7,34511,1.483,717
CP,2006.52,0,0,0,0,0,0,0,0,0,0,0,1,7,34511,1.483,678
CP,2007.01,0,0,0,0,0,0,0,0,0,0,0,0,7,40482,1.482,791
CP,2007.02,0,0,0,0,0,0,0,0,0,0,0,0,7,40482,1.482,743
CP,2007.03,0,0,0,0,0,0,0,0,0,0,0,0,7,40482,1.482,663
CP,2007.04,0,0,0,0,0,0,0,0,0,0,0,0,7,40482,1.482,670
CP,2007.05,0,0,0,0,0,0,0,0,0,0,0,0,7,40482,1.482,673
CP,2007.06,0,1,0,0,0,0,0,0,0,0,0,0,7,36592,1.482,593
CP,2007.07,0,1,0,0,0,0,0,0,0,0,0,0,7,36592,1.482,516
CP,2007.08,0,1,0,0,0,0,0,0,0,0,0,0,7,36592,1.482,635
CP,2007.09,0,1,0,0,0,0,0,0,0,0,0,0,7,36592,1.482,733
CP,2007.1,0,0,1,0,0,0,0,0,0,0,0,0,7,34860,1.512,713
CP,2007.11,0,0,1,0,0,0,0,0,0,0,0,0,7,34860,1.512,707
CP,2007.12,0,0,1,0,0,0,0,0,0,0,0,0,7,34860,1.512,771
CP,2007.13,0,0,1,0,0,0,0,0,0,0,0,0,7,34860,1.512,788
CP,2007.14,0,0,0,1,0,0,0,0,0,0,0,0,7,32915,1.505,827
CP,2007.15,0,0,0,1,0,0,0,0,0,0,0,0,7,32915,1.505,678
CP,2007.16,0,0,0,1,0,0,0,0,0,0,0,0,7,32915,1.505,831
CP,2007.17,0,0,0,1,0,0,0,0,0,0,0,0,7,32915,1.505,809
CP,2007.18,0,0,0,1,0,0,0,0,0,0,0,0,7,32915,1.505,844
CP,2007.19,0,0,0,0,1,0,0,0,0,0,0,0,7,36947,1.506,858
CP,2007.2,0,0,0,0,1,0,0,0,0,0,0,0,7,36947,1.506,808
CP,2007.21,0,0,0,0,1,0,0,0,0,0,0,0,7,36947,1.506,815
CP,2007.22,0,0,0,0,1,0,0,0,0,0,0,0,7,36947,1.506,815
CP,2007.23,0,0,0,0,0,1,0,0,0,0,0,0,7,39493,1.512,836
CP,2007.24,0,0,0,0,0,1,0,0,0,0,0,0,7,39493,1.512,788
CP,2007.25,1,0,0,0,0,1,0,0,0,0,0,0,7,39493,1.512,824
CP,2007.26,1,0,0,0,0,1,0,0,0,0,0,0,7,39493,1.512,834
CP,2007.27,1,0,0,0,0,0,1,0,0,0,0,0,7,41661,1.513,814
CP,2007.28,1,0,0,0,0,0,1,0,0,0,0,0,7,41661,1.513,854
CP,2007.29,1,0,0,0,0,0,1,0,0,0,0,0,7,41661,1.513,806
CP,2007.3,1,0,0,0,0,0,1,0,0,0,0,0,7,41661,1.513,928
CP,2007.31,1,0,0,0,0,0,1,0,0,0,0,0,7,41661,1.513,795
CP,2007.32,1,0,0,0,0,0,0,1,0,0,0,0,7,39871,1.513,808
CP,2007.33,1,0,0,0,0,0,0,1,0,0,0,0,7,39871,1.513,854
CP,2007.34,1,0,0,0,0,0,0,1,0,0,0,0,7,39871,1.513,857
CP,2007.35,1,0,0,0,0,0,0,1,0,0,0,0,7,39871,1.513,835
CP,2007.36,1,0,0,0,0,0,0,0,1,0,0,0,7,38460,1.491,765
CP,2007.37,1,0,0,0,0,0,0,0,1,0,0,0,7,38460,1.491,800
CP,2007.38,1,0,0,0,0,0,0,0,1,0,0,0,7,38460,1.491,863
CP,2007.39,0,0,0,0,0,0,0,0,1,0,0,0,7,38460,1.491,806
CP,2007.4,0,0,0,0,0,0,0,0,0,1,0,0,7,37868,1.49,802
CP,2007.41,0,0,0,0,0,0,0,0,0,1,0,0,7,37868,1.49,766
CP,2007.42,0,0,0,0,0,0,0,0,0,1,0,0,7,37868,1.49,801
CP,2007.43,0,0,0,0,0,0,0,0,0,1,0,0,7,37868,1.49,718
CP,2007.44,0,0,0,0,0,0,0,0,0,1,0,0,7,37868,1.49,724
CP,2007.45,0,0,0,0,0,0,0,0,0,0,1,0,7,36908,1.499,709
CP,2007.46,0,0,0,0,0,0,0,0,0,0,1,0,7,36908,1.499,760
CP,2007.47,0,0,0,0,0,0,0,0,0,0,1,0,7,36908,1.499,684
CP,2007.48,0,0,0,0,0,0,0,0,0,0,1,0,7,36908,1.499,730
CP,2007.49,0,0,0,0,0,0,0,0,0,0,0,1,7,37439,1.485,715
CP,2007.5,0,0,0,0,0,0,0,0,0,0,0,1,7,37439,1.485,733
CP,2007.51,0,0,0,0,0,0,0,0,0,0,0,1,7,37439,1.485,688
CP,2007.52,0,0,0,0,0,0,0,0,0,0,0,1,7,37439,1.485,676
CP,2007.53,0,0,0,0,0,0,0,0,0,0,0,1,1,37439,1.485,77
CP,2008,0,0,0,0,0,0,0,0,0,0,0,0,6,42908,1.481,655
CP,2008.01,0,0,0,0,0,0,0,0,0,0,0,0,7,42908,1.481,858
CP,2008.02,0,0,0,0,0,0,0,0,0,0,0,0,7,42908,1.481,740
CP,2008.03,0,0,0,0,0,0,0,0,0,0,0,0,7,42908,1.481,748
CP,2008.04,0,0,0,0,0,0,0,0,0,0,0,0,7,42908,1.481,699
CP,2008.05,0,1,0,0,0,0,0,0,0,0,0,0,7,40772,1.483,769
CP,2008.06,0,1,0,0,0,0,0,0,0,0,0,0,7,40772,1.483,684
CP,2008.07,0,1,0,0,0,0,0,0,0,0,0,0,7,40772,1.483,680
CP,2008.08,0,1,0,0,0,0,0,0,0,0,0,0,7,40772,1.483,801
CP,2008.09,0,0,1,0,0,0,0,0,0,0,0,0,7,40379,1.534,693
CP,2008.1,0,0,1,0,0,0,0,0,0,0,0,0,7,40379,1.534,819
CP,2008.11,0,0,1,0,0,0,0,0,0,0,0,0,7,40379,1.534,723
CP,2008.12,0,0,1,0,0,0,0,0,0,0,0,0,7,40379,1.534,746
CP,2008.13,0,0,1,0,0,0,0,0,0,0,0,0,7,40379,1.534,756
CP,2008.14,0,0,0,1,0,0,0,0,0,0,0,0,7,36775,1.528,863
CP,2008.15,0,0,0,1,0,0,0,0,0,0,0,0,7,36775,1.528,776
CP,2008.16,0,0,0,1,0,0,0,0,0,0,0,0,7,36775,1.528,774
CP,2008.17,0,0,0,1,0,0,0,0,0,0,0,0,7,36775,1.528,751
CP,2008.18,0,0,0,0,1,0,0,0,0,0,0,0,7,42376,1.528,785
CP,2008.19,0,0,0,0,1,0,0,0,0,0,0,0,7,42376,1.528,764
CP,2008.2,0,0,0,0,1,0,0,0,0,0,0,0,7,42376,1.528,784
CP,2008.21,0,0,0,0,1,0,0,0,0,0,0,0,7,42376,1.528,782
CP,2008.22,0,0,0,0,0,1,0,0,0,0,0,0,7,44833,1.712,794
CP,2008.23,0,0,0,0,0,1,0,0,0,0,0,0,7,44833,1.712,816
CP,2008.24,1,0,0,0,0,1,0,0,0,0,0,0,7,44833,1.712,894
CP,2008.25,1,0,0,0,0,1,0,0,0,0,0,0,7,44833,1.712,882
CP,2008.26,1,0,0,0,0,1,0,0,0,0,0,0,7,44833,1.712,833
CP,2008.27,1,0,0,0,0,0,1,0,0,0,0,0,7,47496,1.712,925
CP,2008.28,1,0,0,0,0,0,1,0,0,0,0,0,7,47496,1.712,840
CP,2008.29,1,0,0,0,0,0,1,0,0,0,0,0,7,47496,1.712,803
CP,2008.3,1,0,0,0,0,0,1,0,0,0,0,0,7,47496,1.712,861
CP,2008.31,1,0,0,0,0,0,0,1,0,0,0,0,7,48560,1.712,869
CP,2008.32,1,0,0,0,0,0,0,1,0,0,0,0,7,48560,1.712,857
CP,2008.33,1,0,0,0,0,0,0,1,0,0,0,0,7,48560,1.712,836
CP,2008.34,1,0,0,0,0,0,0,1,0,0,0,0,7,48560,1.712,765
CP,2008.35,1,0,0,0,0,0,0,0,1,0,0,0,7,45534,1.663,784
CP,2008.36,1,0,0,0,0,0,0,0,1,0,0,0,7,45534,1.663,749
CP,2008.37,1,0,0,0,0,0,0,0,1,0,0,0,7,45534,1.663,781
CP,2008.38,1,0,0,0,0,0,0,0,1,0,0,0,7,45534,1.663,743
CP,2008.39,0,0,0,0,0,0,0,0,1,0,0,0,7,45534,1.663,713
CP,2008.4,0,0,0,0,0,0,0,0,0,1,0,0,7,47123,1.683,797
CP,2008.41,0,0,0,0,0,0,0,0,0,1,0,0,7,47123,1.683,801
CP,2008.42,0,0,0,0,0,0,0,0,0,1,0,0,7,47123,1.683,724
CP,2008.43,0,0,0,0,0,0,0,0,0,1,0,0,7,47123,1.683,820
CP,2008.44,0,0,0,0,0,0,0,0,0,0,1,0,7,47956,1.698,748
CP,2008.45,0,0,0,0,0,0,0,0,0,0,1,0,7,47956,1.698,694
CP,2008.46,0,0,0,0,0,0,0,0,0,0,1,0,7,47956,1.698,659
CP,2008.47,0,0,0,0,0,0,0,0,0,0,1,0,7,47956,1.698,626
CP,2008.48,0,0,0,0,0,0,0,0,0,0,0,1,7,50439,1.606,719
CP,2008.49,0,0,0,0,0,0,0,0,0,0,0,1,7,50439,1.606,648
CP,2008.5,0,0,0,0,0,0,0,0,0,0,0,1,7,50439,1.606,691
CP,2008.51,0,0,0,0,0,0,0,0,0,0,0,1,7,50439,1.606,580
CP,2008.52,0,0,0,0,0,0,0,0,0,0,0,1,3,50439,1.606,264
CP,2009,0,0,0,0,0,0,0,0,0,0,0,0,4,59947,1.606,384
CP,2009.01,0,0,0,0,0,0,0,0,0,0,0,0,7,59947,1.606,568
CP,2009.02,0,0,0,0,0,0,0,0,0,0,0,0,7,59947,1.606,635
CP,2009.03,0,0,0,0,0,0,0,0,0,0,0,0,7,59947,1.606,648
CP,2009.04,0,0,0,0,0,0,0,0,0,0,0,0,7,59947,1.606,571
CP,2009.05,0,1,0,0,0,0,0,0,0,0,0,0,7,61315,1.606,555
CP,2009.06,0,1,0,0,0,0,0,0,0,0,0,0,7,61315,1.606,659
CP,2009.07,0,1,0,0,0,0,0,0,0,0,0,0,7,61315,1.606,587
CP,2009.08,0,1,0,0,0,0,0,0,0,0,0,0,7,61315,1.606,657
CP,2009.09,0,0,1,0,0,0,0,0,0,0,0,0,7,60996,1.487,604
CP,2009.1,0,0,1,0,0,0,0,0,0,0,0,0,7,60996,1.487,634
CP,2009.11,0,0,1,0,0,0,0,0,0,0,0,0,7,60996,1.487,726
CP,2009.12,0,0,1,0,0,0,0,0,0,0,0,0,7,60996,1.487,665
CP,2009.13,0,0,1,0,0,0,0,0,0,0,0,0,7,60996,1.487,667
CP,2009.14,0,0,0,1,0,0,0,0,0,0,0,0,7,56296,1.48,732
CP,2009.15,0,0,0,1,0,0,0,0,0,0,0,0,7,56296,1.48,643
CP,2009.16,0,0,0,1,0,0,0,0,0,0,0,0,7,56296,1.48,738
CP,2009.17,0,0,0,1,0,0,0,0,0,0,0,0,7,56296,1.48,758
CP,2009.18,0,0,0,0,1,0,0,0,0,0,0,0,7,62571,1.483,672
CP,2009.19,0,0,0,0,1,0,0,0,0,0,0,0,7,62571,1.483,691
CP,2009.2,0,0,0,0,1,0,0,0,0,0,0,0,7,62571,1.483,797
CP,2009.21,0,0,0,0,1,0,0,0,0,0,0,0,7,62571,1.483,738
CP,2009.22,0,0,0,0,0,1,0,0,0,0,0,0,7,65829,1.398,732
CP,2009.23,0,0,0,0,0,1,0,0,0,0,0,0,7,65829,1.398,789
CP,2009.24,1,0,0,0,0,1,0,0,0,0,0,0,7,65829,1.398,686
CP,2009.25,1,0,0,0,0,1,0,0,0,0,0,0,7,65829,1.398,839
CP,2009.26,1,0,0,0,0,1,0,0,0,0,0,0,7,65829,1.398,785
CP,2009.27,1,0,0,0,0,0,1,0,0,0,0,0,7,68442,1.398,811
CP,2009.28,1,0,0,0,0,0,1,0,0,0,0,0,7,68442,1.398,754
CP,2009.29,1,0,0,0,0,0,1,0,0,0,0,0,7,68442,1.398,821
CP,2009.3,1,0,0,0,0,0,1,0,0,0,0,0,7,68442,1.398,711
CP,2009.31,1,0,0,0,0,0,0,1,0,0,0,0,7,67983,1.398,849
CP,2009.32,1,0,0,0,0,0,0,1,0,0,0,0,7,67983,1.398,799
CP,2009.33,1,0,0,0,0,0,0,1,0,0,0,0,7,67983,1.398,803
CP,2009.34,1,0,0,0,0,0,0,1,0,0,0,0,7,67983,1.398,809
CP,2009.35,1,0,0,0,0,0,0,1,0,0,0,0,7,67983,1.398,835
CP,2009.36,1,0,0,0,0,0,0,0,1,0,0,0,7,65854,1.378,688
CP,2009.37,1,0,0,0,0,0,0,0,1,0,0,0,7,65854,1.378,737
CP,2009.38,1,0,0,0,0,0,0,0,1,0,0,0,7,65854,1.378,777
CP,2009.39,0,0,0,0,0,0,0,0,1,0,0,0,7,65854,1.378,784
CP,2009.4,0,0,0,0,0,0,0,0,0,1,0,0,7,65774,1.321,734
CP,2009.41,0,0,0,0,0,0,0,0,0,1,0,0,7,65774,1.321,660
CP,2009.42,0,0,0,0,0,0,0,0,0,1,0,0,7,65774,1.321,806
CP,2009.43,0,0,0,0,0,0,0,0,0,1,0,0,7,65774,1.321,632
CP,2009.44,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,633
CP,2009.45,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,665
CP,2009.46,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,711
CP,2009.47,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,626
CP,2009.48,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,654
CP,2009.49,0,0,0,0,0,0,0,0,0,0,0,1,7,63756,1.349,611
CP,2009.5,0,0,0,0,0,0,0,0,0,0,0,1,7,63756,1.349,571
CP,2009.51,0,0,0,0,0,0,0,0,0,0,0,1,7,63756,1.349,477
CP,2009.52,0,0,0,0,0,0,0,0,0,0,0,1,4,63756,1.349,377
CP,2010,0,0,0,0,0,0,0,0,0,0,0,0,3,74593,1.353,253
CP,2010.01,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,593
CP,2010.02,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,672
CP,2010.03,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,642
CP,2010.04,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,628
CP,2010.05,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,530
CP,2010.06,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,429
CP,2010.07,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,619
CP,2010.08,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,574
CP,2010.09,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,620
CP,2010.1,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,671
CP,2010.11,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,702
CP,2010.12,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,663
CP,2010.13,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,662
CP,2010.14,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,718
CP,2010.15,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,704
CP,2010.16,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,722
CP,2010.17,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,720
CP,2010.18,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,803
CP,2010.19,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,728
CP,2010.2,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,672
CP,2010.21,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,730
CP,2010.22,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,695
CP,2010.23,0,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,798
CP,2010.24,0,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,716
CP,2010.25,1,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,833
CP,2010.26,1,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,843
CP,2010.27,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,805
CP,2010.28,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,775
CP,2010.29,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,811
CP,2010.3,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,846
CP,2010.31,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,847
CP,2010.32,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,748
CP,2010.33,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,789
CP,2010.34,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,810
CP,2010.35,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,827
CP,2010.36,1,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,753
CP,2010.37,1,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,738
CP,2010.38,1,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,766
CP,2010.39,0,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,723
CP,2010.4,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,623
CP,2010.41,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,744
CP,2010.42,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,776
CP,2010.43,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,808
CP,2010.44,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,619
CP,2010.45,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,713
CP,2010.46,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,717
CP,2010.47,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,632
CP,2010.48,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,663
CP,2010.49,0,0,0,0,0,0,0,0,0,0,0,1,7,68147,1.257,613
CP,2010.5,0,0,0,0,0,0,0,0,0,0,0,1,7,68147,1.257,554
CP,2010.51,0,0,0,0,0,0,0,0,0,0,0,1,7,68147,1.257,469
CP,2010.52,0,0,0,0,0,0,0,0,0,0,0,1,5,68147,1.257,401
CP,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,75237,1.273,208
CP,2011.01,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,604
CP,2011.02,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,543
CP,2011.03,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,613
CP,2011.04,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,452
CP,2011.05,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,559
CP,2011.06,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,642
CP,2011.07,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,654
CP,2011.08,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,616
CP,2011.09,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,689
CP,2011.1,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,666
CP,2011.11,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,694
CP,2011.12,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,621
CP,2011.13,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,575
CP,2011.14,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,655
CP,2011.15,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,637
CP,2011.16,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,715
CP,2011.17,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,704
CP,2011.18,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,741
CP,2011.19,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,687
CP,2011.2,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,721
CP,2011.21,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,803
CP,2011.22,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,768
CP,2011.23,0,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,707
CP,2011.24,0,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,853
CP,2011.25,1,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,851
CP,2011.26,1,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,791
CP,2011.27,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,822
CP,2011.28,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,788
CP,2011.29,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,776
CP,2011.3,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,789
CP,2011.31,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,743
CP,2011.32,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,904
CP,2011.33,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,780
CP,2011.34,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,606
CP,2011.35,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,780
CP,2011.36,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,782
CP,2011.37,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,726
CP,2011.38,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,732
CP,2011.39,0,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,727
CP,2011.4,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,642
CP,2011.41,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,698
CP,2011.42,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,717
CP,2011.43,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,665
CP,2011.44,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,678
CP,2011.45,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,649
CP,2011.46,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,593
CP,2011.47,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,580
CP,2011.48,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,617
CP,2011.49,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,611
CP,2011.5,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,593
CP,2011.51,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,580
CP,2011.52,0,0,0,0,0,0,0,0,0,0,0,1,6,69907,1.243,483
CP,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,76690,1.238,87
CP,2012.01,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,625
CP,2012.02,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,595
CP,2012.03,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,574
CP,2012.04,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,619
